x1,x2,label
46.23010655638116,47.76539709071208,0
57.48721318928773,45.115763411982755,0
52.54444968003507,58.827481115610205,0
46.19091931475591,43.30365711713884,0
46.054695751454155,37.84124445688913,0
47.23330236207436,47.42726875659618,0
53.102181570785,51.97080204123926,0
41.412379088669155,39.43718142967061,0
46.26454364871677,52.5253894050891,0
42.40988267243199,48.29613062202663,0
55.27656666253664,46.98489103220287,0
44.15618374321767,49.34017304670427,0
55.170675466227024,56.158817249132184,0
53.66426100414605,52.838734636906175,0
52.810766654844734,53.92836752387173,0
49.12820035012124,49.627110186676134,0
45.08021336505953,48.983792057996254,0
56.23196597946115,55.071446092585646,0
55.487440712015456,50.77686731950969,0
51.933029305260575,52.21919458362566,0
47.44205465343864,42.04636264423391,0
51.195072416154176,45.951870585818874,0
50.06559964194102,49.475897322103584,0
52.09262330938813,44.89094448138201,0
48.945761530839505,43.952838567131174,0
49.322289087592715,53.039438169882466,0
49.816383678486844,39.89196802849379,0
46.652699388512445,50.282236657164376,0
50.07350559918976,49.70747493184787,0
49.29904447954587,48.168799910115595,0
50.68615478033041,50.928269130743004,0
43.049706935758564,45.86685494600712,0
45.289877530925125,41.65779537970721,0
44.98985469898501,41.196338941256776,0
50.20770975024821,52.11943160041843,0
43.528341978328,40.1091382506738,0
55.0565566394903,58.10763317673794,0
55.945876964634905,55.81207710338394,0
48.85914667540396,49.63908112083905,0
50.23556638419053,52.7293090272409,0
52.937210940521176,44.18533342131041,0
44.85825617956637,46.010393210472024,0
53.281006545566214,50.256489388600926,0
56.75599045050798,48.88431580063049,0
51.762238437461406,51.53229141670047,0
47.72786434751194,56.11867728264153,0
49.821200348572184,46.84455797506831,0
44.38159095711117,45.54615149630876,0
53.02111122728841,51.91987528707216,0
62.70688858454979,58.98307928239408,0
47.013483640088054,49.6826744383913,0
43.387783385294185,41.81828417667256,0
52.99547231917106,51.890118223769925,0
49.828405783548554,49.12491882833463,0
48.29171993301495,55.029876579134886,0
57.39579044028003,54.19759356509713,0
46.85835195496076,46.66029092610298,0
52.52425386548191,52.35690942492673,0
47.42652085774578,51.62353803376456,0
50.51901636885104,52.29702084957844,0
47.28428787527045,47.35007786680109,0
50.60133362272556,46.49550944829653,0
53.1423076222664,53.66609040283161,0
54.16380835778314,53.00170348946333,0
48.55523942602682,52.43017694113502,0
59.51534991724743,52.06970206396593,0
49.859494012366774,51.59903578546696,0
57.871975413491484,56.316248987425354,0
55.80958551362229,55.01354537421418,0
54.74944188491309,46.699103789939244,0
49.58535382148954,46.834563843396744,0
53.88535286666367,52.75796521402696,0
46.04139570421708,54.95294369205849,0
58.15945480032869,51.58292410782025,0
54.76499314639778,51.62016928606603,0
56.44280083752619,47.69920169981638,0
48.015539869965316,51.81813022918057,0
41.38489490446969,48.3553552335412,0
51.707882916324095,50.707431896973084,0
55.23442760302838,51.830005876904835,0
58.69366325196131,51.17052306889943,0
49.588256337619825,47.921862693270405,0
54.73302996279547,58.04658611846088,0
54.8038533562994,57.93933187222513,0
46.23040769287477,55.917521185714115,0
44.80533096895105,42.25623876933221,0
47.3114268150841,49.323912714043,0
52.176336855575805,56.97536899098093,0
50.47032088629784,50.65760166514251,0
48.44016903736841,54.22518300452714,0
51.34529054426941,46.65728780563238,0
48.029709940953175,48.35669229131019,0
46.169602614695776,47.274464852594285,0
50.265807268181014,59.06593530173174,0
55.21370804908086,52.37646036174337,0
50.89826186353759,49.81428596067762,0
52.572216661429934,50.33063940211708,0
44.6328605294006,52.880778934969776,0
52.43849763472253,46.82751696179933,0
53.10977809207696,48.15506212019543,0
48.248753105221,47.47471435194119,0
56.22928603659023,58.57354442485139,0
51.412138792569515,47.95814779254777,0
49.36699604021252,49.80018823999235,0
42.217776138608166,49.89616502438893,0
50.20818891916699,46.5276305664092,0
54.53041978904518,48.63250331827657,0
54.331479275999904,57.854544309932194,0
47.34418308958181,53.64548598273089,0
50.001895210982916,49.07668106437885,0
51.11243339859327,44.625181829641434,0
45.92584773127066,50.31228607261987,0
46.76832075549395,55.376415100354464,0
61.7006864019648,52.06019247575984,0
51.3861769033779,51.21644312437943,0
48.441612803148736,53.27279334256653,0
48.02878512351914,49.51479167240685,0
50.203071508994604,56.634492273799765,0
51.14579973376589,50.03800272941741,0
51.63052775218238,50.12071266193552,0
47.458386805242085,51.481262490392176,0
47.38983992728257,54.03940254073924,0
45.39834604748626,49.689211720031466,0
42.6807751638259,37.99499611057273,0
49.166093126568505,49.28352874528592,0
46.16322306299145,51.661322039161135,0
45.843116976453835,47.43599490018517,0
42.89063469901784,48.844364482335564,0
52.98190962820984,49.780038989724844,0
51.15457533254386,52.9057161690509,0
44.48832605571431,49.83893537543276,0
50.924897688672516,49.693012001636944,0
53.58935064136486,54.28303210908105,0
52.64049480928737,48.60674062899873,0
53.69512054852763,45.50032016517015,0
49.72991921779617,53.3535542623698,0
51.4126856699518,53.036020959722165,0
52.062789305619134,47.172601591431835,0
53.89535753446884,46.02516993570506,0
44.870006511006906,54.06668988852549,0
49.9130352205671,45.659879463553324,0
55.337551672098584,51.11390951925994,0
49.51686705628176,50.66398845273605,0
52.81473072191419,50.10906216201567,0
45.26879886640715,46.48946392599486,0
52.37740360900702,53.84416255200207,0
52.94736945847375,45.89573435389569,0
45.79636724027986,48.0742089245723,0
46.4553363651087,47.93982095892967,0
50.47951728559731,53.961685872210566,0
49.45451294195735,53.08523184479467,0
55.04032973907296,62.97437089959581,0
47.96336438635848,60.69567627281123,0
51.44947584300475,51.83962411662326,0
58.601524030795716,54.44080680771034,0
59.09863671940609,51.976842124475105,0
51.74913268751251,48.107275228691265,0
45.00684623764997,46.04546425466971,0
60.269271290519235,59.68643259915979,0
48.17134329183979,53.95940692295739,0
43.04742928769902,50.950320245499775,0
48.67238701145231,57.18282972845092,0
49.12487506753908,48.32697120713795,0
49.62980287618906,41.84768482620812,0
48.327395519955445,49.334528501915216,0
49.598712636778465,48.81993643610191,0
46.26080936631257,44.01846405695944,0
50.119205691753336,49.5949372318598,0
48.35002419701511,42.646774181441394,0
45.52193839952838,47.4157673929012,0
52.61484622911621,54.27210906626852,0
50.82851757638209,47.280750876651496,0
50.40437633215028,52.85274285260982,0
52.359821432613366,50.825867193335526,0
53.14257813314298,58.73019663549784,0
46.06984635085252,52.308600032062216,0
54.73457871524549,53.85047994824246,0
47.44221916159296,46.05753676455752,0
55.08391136874354,49.37740853695237,0
53.47043880791712,52.00386011436217,0
45.43663788207495,46.89024461416527,0
51.773898883194235,51.282870174562504,0
44.3068322597449,44.51594378740803,0
39.68666504939025,41.88962026729227,0
49.9328737799057,55.06767329146238,0
44.989173375841574,56.230946645297365,0
49.8035789751579,54.575256269469754,0
43.09804974971653,40.53641698399481,0
57.928389251527854,51.719834850736575,0
50.94240626787436,51.47636743754022,0
55.227909079618485,43.97978861182976,1
53.829593377369946,45.428141569452976,1
53.242480584177144,47.129524426306475,1
52.549549221373766,40.45760886790329,1
50.03861740505552,50.28695525659982,1
55.22760990175816,49.208653176810536,1
58.81332038790794,44.40825022268113,1
56.56291094328246,41.08797689526853,1
59.07102386624049,47.32446321366647,1
61.73119444008492,42.96827215351889,1
49.54102381772524,43.62853295102071,1
53.05176747325793,46.148970467282055,1
56.93626367819361,45.41304739679856,1
53.29217124217545,47.53092412213742,1
58.02784331209397,45.60067757698243,1
47.551367113735736,47.89049961031531,1
53.55621349502517,41.324970992639656,1
58.235164612116975,45.13851306594394,1
53.78425023854737,50.154145338706336,1
54.388674776210856,49.27018946567503,1
56.264346321591866,44.263385187659566,1
55.64542175017604,46.353606710674214,1
56.105115654960954,44.30707718135911,1
56.09905649925726,43.730757769134335,1
58.77832153925613,46.22413279059784,1
51.701605069742534,45.219009384797076,1
59.19059222764742,46.72320381004965,1
49.16727278393807,42.60612706180845,1
57.31355203245003,40.05242365644313,1
58.333998181171744,44.06563042763982,1
56.87782836002451,43.01993225740083,1
49.36384197513295,50.04610403356201,1
51.60755447388625,37.254181783002316,1
56.217605372158125,41.93389725263766,1
56.83007213279116,47.51616503504507,1
58.53927507328405,43.596407836049586,1
53.5739381762768,50.25843248621723,1
54.52667967709867,52.58409187235611,1
56.885788824830094,41.92563403007241,1
58.39396384808129,46.77332327699716,1
56.04157339502078,46.675833856942134,1
53.179117214473735,42.53854667467832,1
53.024840154226304,46.279607080379776,1
52.72495227294726,44.20582404886443,1
53.840120039838965,45.364012020089554,1
50.003965580262935,48.46500193403052,1
53.25586256327629,44.24108765960812,1
56.073345226385584,39.64884808582055,1
55.456093023988814,45.21490599445093,1
54.474081678730876,41.46126475270516,1
56.3021225121303,43.10289414613233,1
50.542856467981764,49.370513712270345,1
57.73955732885795,43.415050106383696,1
60.11216042732662,46.82343408283866,1
56.10121238080704,41.66107683709993,1
59.274072892238976,42.71684527527326,1
53.1582752296828,45.332880440140144,1
56.35339494470848,47.077008372684844,1
52.37038978163933,43.81883484262583,1
55.84884633035573,43.099984076685764,1
54.764626121994965,46.142784965966165,1
59.251825463503444,41.02624795718319,1
53.492422826028694,45.51840354458984,1
51.12264130671777,43.27325216661968,1
57.63088112828758,42.04260250336952,1
57.302740728921435,41.11938040571704,1
53.630223854351485,43.148634189016036,1
55.353960757127766,47.5055241867269,1
60.355509553145005,43.37087816205393,1
53.89618893953926,47.65945652033135,1
49.659257922059304,44.71804538871647,1
54.09763021771032,44.985256949360284,1
55.662787707047954,47.629982021465516,1
50.87075838484271,48.1969094271444,1
47.72109666451426,49.04726924599828,1
54.44620438824114,50.520654401867944,1
58.59878630287431,36.236514128541344,1
57.73202093625308,49.377218161334376,1
65.64094289810038,47.983671983824735,1
50.74981413906466,46.01226616167277,1
53.03797208223271,49.88800941053572,1
50.937073533121826,44.78788437233925,1
52.364722255915105,44.31249926350144,1
48.942851078641276,43.2632285054669,1
50.236251626129466,39.28177661596986,1
54.55998424236841,41.75846248923313,1
53.839343210568,44.80572302595204,1
56.875855232438084,42.28566306060293,1
51.010711360378444,39.62673076753787,1
55.40988492336637,43.03042977018845,1
58.494537497323556,45.83326113876637,1
56.18243339308281,45.51644619806464,1
56.663301158740616,47.590060814424035,1
54.53162998583798,44.93493405871724,1
52.1624233030345,44.64825580241758,1
52.14143262382871,41.595148080247824,1
61.55975856598422,52.021360420181296,1
50.976686137649814,48.406908349375634,1
47.659059065469194,43.71880682619677,1
48.94787089585261,41.55957534352375,1
55.16611888365418,45.222803545057275,1
62.46837362380321,44.527450626363354,1
51.50764165009782,47.41014781256794,1
55.05315895409975,46.61674977117032,1
50.84018322918063,41.19385456000282,1
65.63172488705155,48.77239983557607,1
54.17334967828807,39.63509744625079,1
60.300858834921975,42.4728684281659,1
50.59157903725274,46.50994343913734,1
50.79163694421774,46.67603224230439,1
55.175783793987954,52.13340804770881,1
54.65131527362379,40.809606201278314,1
51.38722728548794,45.736453022764714,1
51.578186120006016,47.355056486733325,1
57.88039862255511,41.976724406921235,1
55.54959443436755,43.25031384631146,1
55.20026861616393,47.579436385287806,1
55.9348139608405,44.645968752089956,1
54.96722840108247,45.107240802228645,1
52.56993316690769,42.910441875202984,1
54.04985194478906,39.37704154786698,1
58.06042220707481,51.39121820778878,1
50.48473281068535,43.28809790280354,1
51.47363053057918,48.227263753274784,1
54.5651609702073,44.224281003830534,1
55.15572059300878,38.47801745861132,1
58.592188486895026,46.01018549633687,1
57.41572409635793,47.15971337202835,1
51.10102915004003,39.20181582995687,1
57.24382628777796,47.51943203169422,1
55.86624440926705,41.768974869043234,1
54.360868680083605,49.02437043264015,1
58.103481183776516,38.85264221049857,1
52.69941333601208,41.713916660102186,1
47.41750408880896,46.801398794679685,1
54.59171647322675,46.67565100867364,1
56.27480507988616,39.752972999087774,1
59.025170410366606,47.8917901110952,1
54.18798612506409,48.01707866563872,1
60.81433924829205,43.175676612041116,1
57.75620518854488,45.216669640565556,1
52.99545061676241,42.483559047057206,1
52.0647553838249,52.49872975957184,1
58.82309455023182,40.53951794178952,1
50.80526105112294,47.188535680158736,1
55.836467170470705,40.289191506097445,1
55.52724691007237,41.05893366535978,1
52.014676721802104,42.35215819755928,1
53.545622860657545,48.43305788605904,1
57.93850208752475,43.93678303280026,1
57.61705015426252,46.12941214735553,1
60.77838142694581,39.78035034444726,1
61.97470555737863,43.594086717192425,1
48.32464393850295,47.33860005372454,1
54.63662371230371,43.97604196240549,1
51.526761743533335,48.288524465801814,1
57.93630398254727,49.19584913121095,1
57.398235525209024,43.45101198111413,1
57.008005357006674,43.20015387720071,1
53.572150188595934,44.080746628208,1
51.65449649963076,42.23840645686774,1
53.312855520031924,48.010038910296814,1
50.79775721586827,40.181692928289635,1
54.28969734169516,46.04285670694238,1
56.524022755461736,49.67861266635062,1
52.972208932831215,46.34816176283727,1
54.311603933047024,47.68949898277037,1
58.787917670029714,49.89363659122185,1
50.91285768235136,44.52978112767904,1
55.51092389255811,46.41290142300711,1
56.589229081220246,36.837415853897014,1
55.31338432052089,46.253471754193825,1
55.845422131362035,46.27044593232403,1
62.88397129426347,48.08718515352817,1
59.880004457704985,42.88770897957336,1
55.54694268136602,47.47008751244272,1
54.80813766109434,39.760139914006594,1
51.2558723409167,49.13030917284115,1
56.78298559078783,47.48348366619341,1
60.9322038994937,42.283420998597414,1
54.43192278573258,45.1416797039225,1
53.928580755686156,41.44683292616367,1
56.40537122732297,45.20859011220823,1
56.58237723260513,43.079063483148154,1
52.46043810808754,42.534522630607555,1
53.42894001834969,50.31590669764866,1
56.312624068105166,40.25483331001782,1
59.76657727928892,39.19208444469952,1
52.010686656856784,46.47804607561198,1
54.023124707537185,40.90312297589645,1
55.88514908048206,47.35493301552352,1
58.869824848538144,39.65995553877112,1
53.142978120752105,42.07120039887079,1
54.3034239421478,40.21181336119962,1
60.793891544134404,39.56128067371126,1
55.77869431646445,45.981126321604236,1
55.763403475933615,43.31388355271915,1
59.99007486383218,37.77110743032951,1
54.90013467696193,44.293290024366335,1
56.912075593346955,44.86884656727146,1
54.84677222774552,45.40213135731482,1
59.35055877418121,46.381772441036205,1
54.29171667736908,41.99717617757577,1
51.018897920287515,43.75147393524695,1
59.03968234555371,43.716078223639904,1
52.9497634686007,44.597921512710336,1
55.17620787179357,47.33890433971596,1
55.89087355950293,46.466061834659236,1
51.41975889984335,43.60986518019175,1
50.54628201056265,49.36555139564436,1
50.67355362592156,46.26856028802536,1
58.45020435624149,49.3582070437707,1
55.55759018149606,46.736844048107386,1
54.206811054136466,45.35953511457982,1
52.39447345702671,47.45835119820225,1
55.78130735745211,43.516075925745675,1
53.583537895491006,44.30801536819204,1
50.67509682331859,45.68357469606061,1
49.501972429120805,43.15421256210899,1
54.989833781248954,46.23539702381854,1
56.70290885174803,44.06542748933151,1
56.70823412263338,42.54775984837336,1
52.55947198319655,45.93253432147421,1
56.65415339924343,46.49132295946819,1
56.71681151505959,44.880905832203545,1
49.32921679366623,48.95331087816781,1
54.34153759469612,46.75625702182914,1
54.9554252576052,42.578982796336945,1
53.448883751913485,44.203441017975166,1
56.48016719092781,44.785716420951985,1
58.24239044072813,46.17037805153078,1
55.745892047938376,41.32065056849048,1
57.96529279291792,44.629659056730596,1
56.56179717925833,39.72032809729712,1
52.80786030422531,45.519075016951696,1
58.10758339708529,42.45124358630916,1
58.21335812099285,43.22689137146961,1
57.117950976506606,41.80881293146035,1
53.790487273056826,45.051876824055505,1
54.755313508690236,41.49726155210105,1
59.46560313753811,38.58102067711904,1
50.199490674851866,47.3239901234367,1
57.12128888485834,47.90669717322799,1
55.020943280785204,41.126654331544415,1
59.602404585998556,49.43714046869256,1
51.597163360712614,49.28353863353561,1
54.29833659874243,40.374767790767685,1
58.02635849553119,46.45784693549682,1
52.680396334116644,49.83192351837686,1
58.58760395293014,44.89639316678252,1
56.22929095476541,43.40846769035696,1
53.99814008459649,40.75665237860963,1
61.102888758837004,43.44185831047527,1
54.79674203995895,40.646037871693366,1
56.62245874276613,50.1338781886332,1
52.8259561021389,44.94778092926875,1
50.43796691460394,41.645320325530435,1
51.36947962254391,48.46429606753654,1
55.369405047041035,43.430679301405,1
52.9046727899017,46.03814890278401,1
53.39704654916315,44.66322448883954,1
57.12607129949202,40.33862654691843,1
61.54525933739984,42.30063478683787,1
52.34915356572058,45.36603884517922,1
54.096845593476,45.261719681988914,1
56.2584177690751,45.69793566408803,1
59.914862138623924,48.98691611984434,1
57.28334853716696,41.16079069307322,1
53.69228644135407,43.465890547184216,1
58.61705322125847,39.63119858154591,1
55.175778306971644,43.57583371627956,1
52.79228457117889,42.23997528196101,1
51.29473134131409,46.00569275251882,1
51.486292663886374,47.6269079405106,1
55.53601314823691,46.80713976592203,1
59.96512873406858,44.20358968010497,1
52.979693197671956,45.342440639121165,1
53.69276768142645,50.059520851502086,1
55.94318785169367,42.95822304291719,1
56.82244209221801,43.99615388137183,1
55.22576793678723,39.517047510122154,1
51.98043084266237,41.25317338013876,1
52.34984404854462,41.19033598087665,1
53.23246284102282,47.65613630424754,1
57.84013879341236,41.803396468036944,1
48.41556951815981,43.605847035568594,1
54.15066998147148,45.24455354807552,1
58.268151169078,39.25087278180415,1
55.38757889811853,45.17175361277391,1
48.69559480991869,48.036545566499086,1
56.029322656236594,47.11584516850428,1
60.105269662805576,46.6453788483436,1
55.53726853066895,45.90082989186146,1
60.91555195093289,41.19655355954038,1
52.90829002223548,47.064070749557075,1
53.21348516280029,46.42639161765244,1
51.96344017941769,43.554315975811534,1
53.94972056790773,46.75134934522889,1
53.92187198877635,47.129873446452656,1
55.82885370252276,49.97487686732873,1
79.75929875208087,56.005019542911164,2
74.5606150567269,55.82303296919216,2
71.76367196382652,59.713498394324006,2
73.26955662657313,49.00834362916392,2
65.2437881522182,50.24247392261385,2
65.37150846063906,52.730442145147414,2
67.08306534479712,54.37240893847889,2
69.53748366643,56.41876821201398,2
66.08279051103013,51.58999935692171,2
63.64546187345981,71.59965049799544,2
74.38719967140712,52.870919122466276,2
71.58810989303129,56.241278546486825,2
74.05666163736363,50.69065072719837,2
65.36996423709556,54.255630373312215,2
64.74713249429848,46.816390925580066,2
73.5527129868757,58.870020698357,2
64.432681795702,48.447195859513336,2
70.56435133356052,55.46893880828339,2
68.34213223213958,59.87327603977112,2
76.02464908397157,48.58015945263068,2
73.49895885155757,62.09756444979138,2
69.93668931475963,52.11738659689425,2
81.80226439890363,61.70680402129582,2
68.93667400158593,54.07843999791522,2
64.9350579879202,52.47377194442476,2
52.29254484160316,60.61399795089315,2
76.60845783790231,58.87816581265369,2
62.321132624505864,57.54381319191658,2
68.20134106396405,56.11572426358071,2
65.03298598073549,59.1758607879654,2
67.17328610946899,53.390060758804964,2
77.22886043472897,54.819295340439474,2
66.33297450669144,57.786286831598915,2
70.06019974398875,55.50806970023285,2
74.02994549192599,58.263479352699854,2
71.9455554099152,52.404900010496846,2
69.86379379294468,50.6409684022237,2
76.4805617894353,54.16268356022069,2
76.10548764247312,55.05555914681119,2
65.28172852980333,48.949958765658934,2
54.595445723458525,61.08832524822353,2
73.76033794823347,48.9892997772148,2
72.04557333848149,47.98673096060661,2
72.20646783123195,56.137858569536405,2
75.59547732190582,53.32042930735877,2
79.26620294834683,51.67958457079944,2
72.07700054062565,55.968763283706096,2
68.42323376713084,57.61860405092055,2
67.75976845747202,52.1926227915962,2
62.12449690198255,57.97390481662543,2
74.94891845477875,52.15398560655458,2
67.28065362699576,58.49536709716055,2
62.66700495917867,66.02586348735846,2
68.83970699539385,50.95855838942486,2
80.06776519439883,50.31159591084626,2
71.56704651828117,51.67432887676023,2
80.88246245975189,55.43276095742368,2
67.73296957525731,56.256873063129596,2
63.01544600892796,51.208919668581316,2
81.48673878260479,60.57964169320128,2
68.67995960272665,59.397634711802844,2
67.81778859393853,55.677674006789296,2
67.2817544792589,55.3718830810058,2
76.99034967054548,52.75699255599743,2
72.82660454638346,63.703211643533095,2
80.52727000804886,42.448320746290854,2
61.0115350413291,51.92413467926996,2
69.01454210280482,62.72613589448265,2
69.05332186033694,63.854416851604945,2
74.24324365467484,44.673908660563306,2
73.27123977098026,54.53228678899911,2
69.69867164716311,53.14641361170944,2
75.28116625130008,48.387609519402226,2
61.51148841176084,66.81926055922325,2
60.6468131360115,50.512555990608895,2
76.83733817264648,55.03362496843545,2
67.17337269015094,55.25273477004628,2
58.61832042666722,53.009624838507804,2
70.34083906176421,51.009904751244086,2
74.57457952431848,55.68353882132211,2
77.49405534405365,62.89977603688973,2
77.02674853119083,51.604553516736196,2
70.5026410532686,60.19692605116286,2
72.75057661667708,51.24771664016886,2
71.03982036666703,68.67043184897193,2
66.91274443908081,49.45363319970396,2
72.51484911298006,45.74124746587156,2
58.6032441315253,51.330961632423566,2
71.37789339228661,56.607271408792755,2
66.90794768892624,55.09628857045275,2
77.21411495060671,57.39330474637973,2
83.20867084910145,39.320027125804586,2
74.31888546524735,51.270152933240716,2
61.725237988479016,50.50537962465049,2
68.01751763895685,51.52202695591007,2
72.93898151688119,59.57159350640918,2
66.39088811143681,51.674930187362726,2
66.12790786480726,55.56762839555501,2
61.43798805597119,52.69534271847471,2
75.39460803139232,54.46315058177093,2
68.5022881552178,54.89931018458163,2
83.22202296439187,66.37335812003597,2
77.88087405382883,54.126881568226196,2
73.67094868066515,72.08620116351386,2
70.86641356909357,43.30784977898728,2
57.612626180421394,46.75755333238601,2
71.70815322510792,57.679420355190295,2
76.63572231711791,49.1226494369562,2
65.381742512952,60.995992866272445,2
73.7346144690642,55.60135570309374,2
73.49269195028354,55.97303627395077,2
61.467017537331586,56.419086336433175,2
78.23831209165559,62.92353401556032,2
75.08441294197631,53.85234386490353,2
60.72034606218747,59.43765049510469,2
72.9965458348715,51.53456451126962,2
72.43195215221377,59.69006939500833,2
76.02622675895506,51.6529962267868,2
62.21974186029687,54.8539764189604,2
66.35592433323104,54.55272473541818,2
63.30335520432222,50.28464657349396,2
77.59933976820506,57.277920324241116,2
69.87781018313466,55.00162681700481,2
61.60670743193435,48.30472063014584,2
61.212408748542806,57.81572035957153,2
71.87090630917069,69.37007486040076,2
59.725917188902926,56.39215013310143,2
61.7578345123478,54.37420488346932,2
58.61417586017056,57.379808701191685,2
78.54281812382843,62.15132161912452,2
64.30919982261605,49.43497834598842,2
79.76731764829829,61.03939552953934,2
82.0605735686126,57.72933197782805,2
75.9851569154085,53.70171516412736,2
65.83466532527142,54.15287288298044,2
62.75517507049397,47.34093552885127,2
73.84507235307657,53.97104897629592,2
79.40543873866594,56.226778218747974,2
71.5112777662313,55.029278129540145,2
66.54892634877353,67.6798544737239,2
65.67373687554769,54.806549588709146,2
71.97413307014881,54.43092906284525,2
71.81566955436097,59.51206100856003,2
53.472841398152326,61.779367882866865,2
75.1240073306087,40.40106290203349,2
69.60552617037449,48.61177481444265,2
61.67450788425083,55.14556477351823,2
76.42909651964443,57.619487780592436,2
65.8416764443078,55.98704517918147,2
72.33867559788405,52.18674217002611,2
78.6795552841744,44.33455038100374,2
76.24002394903836,57.6593413677785,2
65.5744060450702,57.52972952721527,2
76.97353876655349,52.29643318243839,2
69.75657993096688,53.796831627408906,2
70.81024392739275,52.395077301313684,2
69.68011431773957,50.41476532096117,2
72.56912018463515,61.09375064791756,2
69.00510647079534,61.60266147328667,2
74.39588830123476,64.94366797606197,2
71.56331312868728,61.47563279958485,2
71.82460895097941,46.00206946246709,2
76.23431841179467,58.63986779603234,2
69.10831127820282,54.909954404005056,2
62.35111812031614,46.43366436777107,2
70.63772922431176,50.720202314843895,2
81.37165043805591,58.06829463839599,2
68.4375921827017,57.680179293744494,2
76.86824582759957,53.50430156298418,2
67.74622963982868,53.01500622309904,2
72.74859218307263,49.30202064234822,2
76.20445200810117,60.617365272416976,2
72.2582702124937,62.300937514850666,2
69.82045748287881,59.16353120608923,2
73.24488634516848,62.86944375352179,2
71.45837343061491,46.64831416569605,2
76.03952593117849,47.94198560214856,2
